Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-113.4185	-378.927	265.5085	1.677704	0.1465414	1.886211
6	-107.1787	-373.1229	265.9443	1.720994	0.2557515	1.294215
12	-98.90951	-365.2439	266.3344	1.594149	0.1863749	1.238664
18	-113.1981	-378.3451	265.1469	2.059924	0.4899968	1.275406
24	-121.0926	-387.5028	266.4102	1.832608	0.1114336	1.197088
30	-123.2112	-388.6135	265.4024	1.832608	0.5299309	1.197088
36	-121.8877	-387.8997	266.012	1.776566	0.3017332	1.090911
42	-106.944	-372.5983	265.6543	1.833404	0.3604163	1.24202
48	-100.0668	-364.6137	264.547	1.721713	0.9059489	1.573368
54	-99.55214	-364.0445	264.4923	1.840499	0.9059489	1.526035
60	-98.23376	-363.9075	265.6737	1.71377	0.2631387	1.496187
66	-99.42093	-364.7737	265.3528	1.931421	0.4073865	1.332249
72	-89.42754	-355.7988	266.3713	2.038677	0.2068262	0.6253892
78	-99.90294	-366.3758	266.4729	1.779784	0.1080902	1.200335
84	-107.8937	-372.8872	264.9936	1.84513	0.8029815	1.218502
90	-101.2636	-367.0904	265.8268	2.203035	0.3201401	0.7843598
96	-91.46838	-357.4394	265.971	2.046768	0.3201401	0.8007856
102	-98.9367	-364.1976	265.2609	2.07257	0.7038224	0.8554202
108	-100.898	-366.2465	265.3485	2.281892	0.5837835	0.661609
114	-90.2469	-356.5405	266.2936	2.059508	0.2121504	0.7084259
120	-101.7408	-368.0207	266.2799	1.888924	0.2671116	0.7652509
126	-92.59329	-358.8224	266.2291	2.050359	0.2252466	0.7652509
132	-98.77837	-364.7153	265.937	2.045257	0.3483125	0.7652509
138	-106.3861	-370.8821	264.496	1.804004	0.6519258	1.770399
144	-111.27	-376.48	265.21	2.167887	0.6519258	0.8844917
150	-102.1908	-368.4176	266.2268	2.105345	0.2196943	0.7073541
156	-104.0931	-370.3426	266.2495	2.065004	0.2259913	0.7073541
162	-111.7918	-378.1169	266.3251	2.263899	0.1324536	0.7480362
168	-119.1324	-384.9172	265.7848	2.462819	0.277684	0.5017226
174	-110.3598	-374.9855	264.6257	2.492785	0.9503617	0.7634042
180	-109.5833	-375.0848	265.5015	2.607499	0.3252299	0.3907617
186	-108.8459	-374.2069	265.361	2.607499	0.3786276	0.3504317
192	-106.303	-371.6259	265.3229	2.609249	0.3997283	0.3565296
198	-108.0537	-373.7928	265.739	2.551735	0.244055	0.3681027
204	-110.7991	-376.8506	266.0516	2.560634	0.1343994	0.3431333
210	-110.6673	-376.4312	265.7639	2.532791	0.2453055	0.640215
216	-100.4811	-366.1625	265.6814	2.187885	0.4431896	0.640215
222	-103.9079	-369.6966	265.7887	2.107115	0.4431896	0.55989
228	-100.5426	-366.5189	265.9762	2.269643	0.2782718	0.4889069
